Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
WebTable_TestSuite,,,,2019-11-04 13:03:11,2019-11-04 13:03:17,5.311s,INCOMPLETE
,,,,,,,
Test Cases/WebTable - Performing Action,,,,2019-11-04 13:03:12,2019-11-04 13:03:17,5.103s,FAILED
"openBrowser("""")",,,,2019-11-04 13:03:12,2019-11-04 13:03:15,2.551s,FAILED
