Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
WebTable_TestSuite,,,,2019-11-04 13:05:58,2019-11-04 13:06:04,5.895s,INCOMPLETE
,,,,,,,
Test Cases/WebTable - Performing Action,,,,2019-11-04 13:05:58,2019-11-04 13:06:04,5.702s,FAILED
"openBrowser("""")",,,,2019-11-04 13:05:59,2019-11-04 13:06:02,3.121s,FAILED
